id,code,date,customer,qty_input,qty_output,output_per_hour,lot_number,screw_config,machine_no,feed_rate,rpm,screen,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,resin_used,remarks
4255,TA15877E,14-Oct-23,ADVANCED MOLDING,,52.1,41.68,6338AJ,STD,3,5,15,40/40,150,150,150,150,150,130,130,,,,,,,,LDPE(HMI) / 80-100 PPG
4256,KA3144E,14-Oct-23,H & E,,54.72,54.72,6654AJ-6655AJ,STD,8,40,30,40/40,180,200,180,180,180,180,180,180,180,180,180,180,,,PP
4257,RA2508E,14-Oct-23,Evergood,,475,52.78,6261AJ-6270AJ,STD,3,7.3,35,60/60,150,150,120,120,130,150,150,,,,,,,,LDPE(HMI)
4258,RA16500E,14-Oct-23,EVEREST,,47.86,71.79,6332AJ,STD,3,30,40,40/40,150,150,150,150,150,130,130,,,,,,,,LDPE(HMI)
4259,TA13713E,14-Oct-23,INCON,,61.29,50.38,6291AJ-6292AJ,STD,3,7.3,20,40/40,180,200,180,180,180,180,180,,,,,,,,PP
4260,WA11678E,16-Oct-23,INCON,,306.65,83.63,6446AJ-6448AJ,STD,5,8,300,40/40,170,170,100,100,160,160,160,150,150,150,150,150,,,LDPE(HMI)
4261,WA16299E,16-Oct-23,SANICON,,106.75,71.17,6305AJ,STD,5,10,300,40/40,180,180,100,100,170,170,170,160,160,150,150,,,,LDPE HMI
4262,KA15486E,17-Oct-23,PHIL-TOP,,91.95,91.95,6449AJ-6450AJ,STD,8,20,380,40/40,180,180,180,170,170,170,160,160,160,160,180,180,,,LDPE(HMI)
4263,CA5402E,18-Oct-23,SMYPC,,1000,32.73,6070AJ-6089AJ,STD,3,3.8,10,40,150,150,130,120,120,115,115,,,,,,,,LDPE(HMI)
4264,IA5758E,15-Oct-23,EVEREST,,200,51.72,6308AJ-6311AJ,STD,3,9.5,45,60/60,140,130,130,130,130,130,120,,,,,,,,VACUUM ON / LDPE(HMI)
4265,IA5758E,16-Oct-23,EVEREST,,184.23,50.71,6312AJ-6315AJ,STD,3,9.5,45,60/60,140,130,130,130,130,130,120,,,,,,,,VACUUM ON / LDPE(HMI)
4266,GA15221E,17-Oct-23,PHIL-TOP,,238.35,56.75,6649AJ-6653AJ,STD,8,5.5,400,40/40,170,170,170,170,160,160,160,160,160,160,180,180,,,LDPE HMI
4267,GA4440E,17-Oct-23,Plastimer,,130.22,52.09,6451AJ-6455AJ,STD,8,8.5,250,40/40,180,200,180,180,180,180,180,180,180,180,180,180,,,PP
4268,DA5176E,16-Oct-23,EVEREST,,148,88.8,6295AJ-6297AJ,STD,8,10,300,40/40,170,170,170,170,160,160,160,160,160,160,150,150,,,LDPE(HMI)
4269,DA5176E,16-Oct-23,EVEREST(corr),,334.75,93.42,6298AJ-6303AJ; 6333AJ,STD,8,10,300,40/40,170,170,170,170,160,160,160,160,160,160,150,150,,,LDPE(HMI)
4270,TA13713E,16-Oct-23,INCON,,24.4,5.81,6476AJ,STD,6,16,393,-,180,190,180,180,180,180,180,,,,,,,,PP
4271,TA13713E,16-Oct-23,INCON,,67.5,50.63,6477AJ-6479AJ,STD,8,8,180,40/40,180,180,200,200,180,180,180,180,180,180,200,200,,,PP
4272,BA16168E,16-Oct-23,PREMIER,,101.43,71.6,6457AJ-6458AJ,STD,8,8,300,40/40,170,170,170,170,160,160,160,160,160,180,180,180,,,LDPE HMI
4273,BA15002E,17-Oct-23,MCBRIDE,,80,20.17,6442AJ-6445AJ,STD,8,8,117,40/40,230,230,220,220,220,220,220,220,220,230,230,230,,,90-100 ppg (PET)
4274,KA8595E,16-Oct-23,INCON,,46.15,55.38,6480AJ-6481AJ,STD,8,9,250,40/40,180,200,180,180,180,180,180,180,180,180,180,180,,,PP
4275,KA8595E,16-Oct-23,INCON(corr),,46.92,56.3,6482AJ-6483AJ,STD,8,9,250,40/40,180,200,180,180,180,180,180,180,180,180,180,180,,,PP
4276,WA15190E,16-Oct-23,NMH,,6100,77.22,6339AJ-6399AJ,STD,5,12,380,60/60,200,200,180,180,180,180,180,180,180,180,180,,,,(52-62 PPG) / PP
4277,WA3827E,18-Oct-23,IN-HOUSE,,1778.95,68.2,6468AJ-6475AJ; 6676AJ-6685AJ,STD,8,10,310,40/40,200,200,200,180,180,180,180,170,170,170,180,180,,,HDPE(HMI)
4278,YA16468E,18-Oct-23,GENSTAR(corr),,100.45,43.67,6621AJ-6622AJ,STD,8,20,380,40/40,170,170,170,170,170,170,160,160,160,160,150,150,,,LDPE HMI
4279,TA15877E,18-Oct-23,ADVANCED MOLDING(corr),,125,53.19,6501AJ; 6603AJ-6604AJ,STD,8,6,280,40/40,170,170,170,170,160,160,160,160,160,180,180,,,,LDPE(HMI) / 80-100 PPG
4280,TA15877E,18-Oct-23,ADVANCED MOLDING,,7.05,21.15,6503AJ,STD,8,6,280,40/40,170,170,170,170,160,160,160,160,160,180,180,,,,LDPE(HMI) / 80-100 PPG
4281,BA12618E,18-Oct-23,PHIL-TOP,,219.17,69.21,6435AJ-6439AJ,STD,8,7.2,300,40/40,170,170,170,170,160,160,160,160,160,150,150,150,,,LDPE HMI
4282,BA12618E,18-Oct-23,PHIL-TOP(corr),,45.82,68.73,6440AJ-6441AJ,STD,8,7.2,300,40/40,170,170,170,170,160,160,160,160,160,150,150,150,,,LDPE HMI
4283,RA7310E,18-Oct-23,Phil-top,,253.6,55.74,6425AJ-6434AJ,STD,8,10,165,40/40,180,180,180,170,170,170,160,160,160,160,160,160,,,LDPE HMI
4284,DA5176E,20-Oct-23,EVEREST(corr),,179,71.6,6623AJ-6626AJ,STD,8,10,320,40/40,160,160,160,160,150,150,150,150,150,150,180,180,,,LDPE(HMI)
4285,DA5176E,19-Oct-23,EVEREST,,148.65,81.08,6627AJ-6629AJ,STD,8,10,320,40/40,160,160,160,160,150,150,150,150,150,150,180,180,,,LDPE(HMI)
4286,VA4086E,19-Oct-23,EASTERN,,485.37,60.05,6656AJ-6675AJ,STD,3,12.3,26,40/40,150,150,140,140,140,150,150,,,,,,,,VACUUM ON/LDPE(HMI)
4287,RA2508E,20-Oct-23,Evergood,,21.37,42.74,6766AJ,STD,3,7.3,35,60/60,150,150,120,120,130,150,150,,,,,,,,LDPE(HMI)
4288,OA7922E,20-Oct-23,GILVAN,,208.92,70.82,6493AJ-6497AJ,STD,8,8.5,350,40/40,180,180,180,170,170,170,170,160,160,160,170,170,,,HDPE(HMI)
4289,OA8984E,20-Oct-23,Evergood,,4.33,12.37,6459AJ,STD,8,8,250,40/40,170,170,170,170,160,160,160,160,160,160,150,150,,,LDPE(HMI)
4290,RA16500E,20-Oct-23,EVEREST,,4.5,10.38,6490AJ,STD,3,30,40,40/40,150,150,150,150,150,130,130,,,,,,,,LDPE(HMI)
4291,RA15449E,20-Oct-23,GILVAN,,205.3,50.28,6488AJ-6492AJ,STD,3,9,12,40/40,150,150,130,100,90,90,130,,,,,,,,LDPE(HMI)
4292,WA15190E,20-Oct-23,NMH,,2400.63,79.27,6400AJ-6423AJ,STD,5,12,400,60/60,200,200,180,180,180,180,180,180,180,180,180,,,,(52-62 PPG) / PP
4293,RA16016E,20-Oct-23,I-TUNG,,31.45,53.91,6769AJ,STD,3,30,40,40/40,150,150,150,150,150,130,130,,,,,,,,LDPE(HMI)
4294,CA5402E,21-Oct-23,SMYPC,,1161.77,33.19,6090AJ-6113AJ,STD,3,10,3.5,40,130,130,110,110,110,115,115,,,,,,,,LDPE(HMI) / VACUUM ON
4295,MA4737E,21-Oct-23,GENSTAR,,127.23,30.54,6605AJ-6609AJ,STD,8,5,400,40/40,160,160,150,150,150,150,150,150,150,150,160,160,,,LDPE(HMI)
4296,YA15776E,21-Oct-23,SANICON,,55.4,66.48,6598AJ-6599AJ,STD,8,10,350,40/40,170,170,170,170,160,160,160,160,160,160,150,150,,,LDPE HMI
4297,GA4952E,21-Oct-23,EVEREST,,104.3,78.23,6484AJ-6486AJ,STD,8,10,380,40/40,170,170,170,170,160,160,160,160,160,160,150,150,,,LDPE HMI
4298,GA4352E,21-Oct-23,ZELLER,,202.54,55.24,6460AJ-6467AJ,STD,8,11,220,40/40,180,200,180,180,180,180,180,180,180,180,180,180,,,PP
4299,GA16014E,21-Oct-23,CANLINE,,156.12,53.53,6646AJ-6648AJ,STD,8,10,380,40/40,180,180,170,170,170,160,160,160,160,160,180,180,,,LDPE(HMI)
4300,KA8595E,21-Oct-23,INCON,,100,50,6642AJ-6645AJ,STD,8,9,250,40/40,180,200,180,180,180,180,180,180,180,180,180,180,,,PP
4301,IA5758E,20-Oct-23,EVEREST,,249.4,63.95,6631AJ-6635AJ,STD,3,9.5,45,60/60,140,130,130,130,130,130,120,,,,,,,,VACUUM ON / LDPE(HMI)
4302,IA5758E,20-Oct-23,EVEREST,,265.18,72.32,6636AJ-6641AJ,STD,3,9.5,45,60/60,140,130,130,130,130,140,140,,,,,,,,VACUUM ON / LDPE(HMI)
4303,GA4254E,23-Oct-23,INCON,,99,59.4,6781AJ-6784AJ,STD,8,12,300,40/40,180,200,180,180,180,180,180,180,180,180,180,180,,,VACUUM ON / PP
4304,GA4254E,23-Oct-23,INCON,,108,60,6785AJ-6788AJ,STD,8,10,300,40/40,180,200,180,180,180,180,180,180,180,180,180,180,,,VACUUM ON / PP
4305,GA4921E,23-Oct-23,Everest,,256.7,64.18,6718AJ-6723AJ,STD,8,15,400,40/40,180,180,180,170,170,170,170,160,160,160,170,170,,,LDPE(HMI)
4306,BA7883E,23-Oct-23,IN-HOUSE,,430.21,60.88,6744AJ-6750AJ; 6767AJ-6768AJ,STD,8,8,300,60/60,200,200,180,180,180,180,180,180,180,180,200,200,,,VACUUM ON / HDPE HMI
4307,BA4701E,22-Oct-23,INCON,,104.05,48.77,6728AJ-6731AJ,STD,8,8,300,40/40,180,200,180,180,180,180,180,180,180,180,180,180,,,PP
4308,KA15486E,22-Oct-23,PHIL-TOP,,159.25,89.3,6770AJ-6773AJ,STD,8,10,380,40/40,170,170,170,170,170,160,160,160,160,160,180,180,,,LDPE(HMI)
4309,KA15486E,22-Oct-23,PHIL-TOP,,92.2,81.35,6751AJ-6752AJ,STD,8,10,380,40/40,170,170,170,170,170,160,160,160,160,160,180,180,,,LDPE(HMI)
4310,OA14302E,21-Oct-23,INCON,,157.8,43.23,6724AJ-6727AJ,STD,8,9,300,40/40,160,160,160,160,150,150,150,150,150,150,150,150,,,LDPE(HMI)
4311,BA13023E,23-Oct-23,GENSTAR,,505,34.43,6610AJ-6620AJ,STD,3,7.5,18,40/40,150,150,150,150,150,150,150,,,,,,,,LDPE(HMI)
4312,BA14168E,23-Oct-23,GENSTAR,,131,31.07,6600AJ-6602AJ,STD,3,7.3,24,40/40,150,150,150,150,140,140,140,,,,,,,,LDPE(HMI)
4313,WA15123E,22-Oct-23,GILVAN,,1000,42.92,6686AJ-6695AJ,STD,5,15,400,60/60,180,180,170,170,170,160,160,150,150,160,160,,,,LDPE(HMI)
4314,WA15123E,22-Oct-23,GILVAN,,1991.7,98.19,6696AJ-6716AJ,STD,5,15,400,60/60,180,180,170,170,170,160,160,150,150,160,160,,,,LDPE(HMI)
4315,BA15050E,24-Oct-23,PACKAGE WORLD,,221.43,44.29,6900AJ-6908AJ,STD,3,6,28,40/40,130,130,130,130,130,120,120,,,,,,,,temp less 10°
4316,BA14304E,24-Oct-23,PHIL-TOP,,250.56,62.64,6798AJ-6803AJ,STD,3,8.3,18,40/40,130,120,90,90,100,120,120,,,,,,,,LDPE(HMI)
4317,GA1225E,24-Oct-23,SMYPC,,1969.81,59.09,6546AJ-6585AJ,STD,8,5.2,400,40/40,200,200,200,200,160,160,160,160,160,160,180,180,,,LDPE(HMI)
4318,WA12282E,24-Oct-23,PACKAGEWORLD,,3197.14,64.26,5536AJ-5549AJ,STD,5,12,400,60/60,150,160,160,160,150,150,150,150,150,150,150,,,,Rubber / NO BLENDER (ext #5 only)
4319,GA14271E,25-Oct-23,PHIL-TOP,,255,80.53,6804AJ-6809AJ,STD,8,10,300,40/40,180,180,180,170,170,170,170,160,160,160,160,160,,,LDPE(HMI)
4320,KA8595E,25-Oct-23,INCON,,23.2,46.4,7041AJ,STD,8,9,250,40/40,170,170,170,170,170,170,170,170,170,170,170,170,,,PP
4321,KA8595E,25-Oct-23,INCON(corr),,101,50.5,7042AJ-7045AJ,STD,8,9,250,40/40,170,170,170,170,170,170,170,170,170,170,170,170,,,PP
4322,KA16485E,25-Oct-23,H&E,,33.5,50.25,6757AJ,STD,8,15,350,40/40,170,170,170,170,170,170,160,160,160,150,150,150,,,LDPE HMI
4323,VA4086E,25-Oct-23,EASTERN,,195.77,58.73,6810AJ-6817AJ,STD,3,12,28,40/40,150,150,140,140,140,150,150,,,,,,,,VACUUM ON/LDPE(HMI)
4324,IA5758E,25-Oct-23,EVEREST,,144.76,66.81,6795AJ-6797AJ,STD,3,9.5,45,60/60,140,130,130,130,130,140,140,,,,,,,,VACUUM ON / LDPE(HMI)
4325,CA5402E,25-Oct-23,SMYPC,,2083.9,32.43,6504AJ-6545AJ,STD,3,3.7,10,40,130,120,110,110,110,115,115,,,,,,,,LDPE(HMI)
4326,WA1400E,26-Oct-23,ALLIED,,1230.55,90.59,6732AJ-6743AJ,STD,5,12,380,60/60,170,170,170,170,160,160,160,160,160,150,150,,,,LDPE(HMI)
4327,DA5176E,26-Oct-23,EVEREST,,100,85.71,6779AJ-6780AJ,STD,8,10,320,40/40,160,160,160,160,150,150,150,150,150,150,180,180,,,LDPE(HMI)
4328,DA5176E,26-Oct-23,EVEREST(corr),,330.13,90.04,7032AJ-7038AJ,STD,8,10,320,40/40,160,160,160,160,150,150,150,150,150,150,180,180,,,LDPE(HMI)
4329,BA16204E,26-Oct-23,INCON(corr),,105,70,7054AJ-7055AJ,STD,8,8,350,40/40,170,170,170,170,170,160,160,160,160,150,150,150,,,LDPE(HMI)
4330,TA13713E,26-Oct-23,INCON,,123.7,59.38,7056AJ-7060AJ,STD,8,8,230,40/40,180,180,200,200,180,180,180,180,180,180,200,200,,,PP
4331,GA4921E,27-Oct-23,EVERGOOD,,257.87,75.47,7095AJ-7100AJ,STD,8,12,300,40/40,180,180,180,170,170,170,170,160,160,160,170,170,,,LDPE(HMI)
4332,MA13810E,27-Oct-23,INCON,,55.71,51.42,6777AJ-6778AJ,STD,8,8,250,40/40,180,200,180,180,180,180,180,180,180,180,180,180,,,PP
4333,YA5917E,27-Oct-23,EVERGOOD,,255.83,52.93,6789AJ-6794AJ,STD,8,6.2,400,40/40,170,170,170,170,160,160,160,160,160,160,150,150,,,LDPE(HMI)
4334,WA15071E,27-Oct-23,PACKAGEWORLD,,707.85,59.82,6759AJ-6765AJ,STD,5,120,350,40/40,160,150,150,150,150,150,160,160,160,160,160,,,,LL38
4335,UA11287E,27-Oct-23,SMYPC,,1126.2,77.67,6586AJ-6597AJ,STD,5,10,350,40,160,160,160,160,160,160,160,160,150,150,,,,,LDPE HMI
4336,GA1225E,28-Oct-23,SMYPC,,1977.59,60.26,6858AJ-6897AJ,STD,3,7,24,40/40,150,130,110,110,130,150,150,,,,,,,,LDPE(HMI)
4337,GA4254E,26-Oct-23,INCON(corr),,211.9,60.54,7061AJ-7069AJ,STD,8,12.6,300,40/40,180,200,180,180,180,180,180,180,180,180,180,180,,,VACUUM ON / PP
4338,KA13864E,26-Oct-23,PHIL-TOP,,49,57.57,6774AJ,STD,8,10.7,300,40/40,170,170,170,170,160,160,160,160,160,160,150,150,,,LDPE HMI
4339,KA13864E,26-Oct-23,PHIL-TOP,,81.63,81.63,6775AJ-6776AJ,STD,8,10.7,300,40/40,170,170,170,170,160,160,160,160,160,160,150,150,,,LDPE HMI
4340,KA15486E,26-Oct-23,PHIL-TOP,,105.33,79,7070AJ-7071AJ,STD,8,9,300,40/40,170,170,170,170,160,160,160,160,160,160,150,150,,,LDPE(HMI)
4341,WA2677E,28-Oct-23,ALLIED,,97.48,43.32,6758AJ,STD,5,5,200,60/60,230,230,230,230,230,230,230,230,220,220,220,220,,,PET / 90-100 PPG
4342,WA15190E,28-Oct-23,NMH,,5889.16,74.31,6909AJ-6968AJ,STD,5,12,400,60/60,180,200,180,180,180,180,180,180,180,200,200,,,,(52-62 PPG) / PP
4343,WA3827E,27-Oct-23,IN-HOUSE,,687.67,63.42,7072AJ-7074AJ; 7116AJ-7119AJ,STD,8,11,350,40/40,200,200,200,180,180,180,180,180,180,180,180,180,,,HDPE(HMI)
4344,WA14068E,28-Oct-23,Zeller,,496.29,69.25,7046AJ-7050AJ,STD,8,9,300,40/40,200,200,180,180,180,180,180,180,180,180,190,190,,,HDPE(HMI)
4345,MA4737E,28-Oct-23,GENSTAR(corr),,52.3,48.28,7126AJ,STD,8,9,300,40/40,160,160,150,150,150,150,150,150,150,150,160,160,,,LDPE(HMI)
