id, Code ,Date, Customer , Qty Input (Kg) , Qty Output (Kg) , Output/Hr , Lot #'s ,Screw Config., MC # , Feed Rate , RPM ,Screen,Z13,Z12, Z11 , Z10 , Z9 , Z8 , Z7 , Z6 , Z5 , Z4 , Z3 , Z2 , Z1 , Resin used , REMARKS 
6493,RA9825E,27-Mar-25,SMYPC," 5,000.00 "," 4,958.81 ", 85.20 ,1209AM-1308AM,STD,8,12,360,40/40,,160,160,160,160,160,160,160,160,170,170,170,170,LDPE HMI,
6494,WA8512E,27-Mar-25,AMAZON," 4,100.74 "," 4,065.83 ", 75.30 ,1168AM-1208AM,STD,3,10,32,40/40,,,,,,,150,150,110,120,130,150,150,LDPE HMI,CHANGE FEED RATE/RPM UMAAPAW SA MAY VACUUM FORT/2 HRS STANDBY FOR BREAKTIME-RELIEVER TO MC#9
6495,RA15449E,27-Mar-25,GILVAN, 55.20 , 54.75 , 73.00 ,1409AM,STD,8,10,250,40/40,,150,150,150,150,160,160,160,160,170,170,170,170,LDPE HMI,VACUUM ON NAG PUPUTOL
6496,RA17532E,27-Mar-25,EVERSAFE, 85.00 , 183.00 , 81.33 ,1113AM-1116AM,STD,8,12,380,40/40,,150,150,160,160,160,160,170,170,170,170,170,170,LDPE HMI,
6497,IA6500E,27-Mar-25,SMYPC, 774.48 , 764.00 , 74.66 ,1411AM-1426AM,STD,5,20,380,40/40,,150,150,160,160,160,160,170,170,170,170,170,170,LDPE HMI,
6498,IA16761E,28-Mar-25,PHIL-TOP, 384.57 , 374.73 , 76.22 ,9343AL-9350AL,STD,5,20,380,40/40,,,150,150,160,160,160,160,170,170,170,170,170,LDPE HMI,
6499,BA4140E,28-Mar-25,EVERBRIGHT, 700.00 , 698.09 , 61.15 ,"1119A,-1146AM",STD,5,80,350,40/40,,,150,150,120,130,160,160,160,160,170,170,170,LDPE HMI,VACUUM OVERFLOWCHANGE SETTING 1400
6500,WA12282E,28-Mar-25,PACKAGE WORLD," 7,500.00 "," 4,791.00 ",,,,,,,,,,,,,,,,,,,,,,
6501,GA1225E,29-Mar-25,SMYPC," 2,000.00 "," 1,974.43 ", 87.75 ,1309AM-1348AM,STD,8,10,400,40/40,,160,160,160,160,160,160,160,180,180,190,190,190,LDPE HMI,NO OVERSIZE
6502,BA13023E,29-Mar-25,GENSTAR," 1,024.63 "," 1,010.96 ", 43.33 ,1147AM-1167AM,STD,5,100,450,40/40,,,150,150,160,160,170,170,170,170,200,210,220,LDPE HMI,FEEDER OVERFLOW/CHANGE FEED RATE /RPM/ CHANGE SETTING & RPM /FEED RATE/ FEEDER OVERFLOW
6503,,30-Mar-25,INCON, 214.74 , 204.58 , 74.44 ,1613AM-1617AM,STD,5,10,38,40/40,,,150,150,160,160,160,160,170,170,170,170,170,LDPE HMI,
6504,WA16245E,31-Mar-25,INCON, 314.84 , 308.00 , 71.08 ,1429AM-1431AM,STD,3,8.6,28,40/40,,,,,,,150,150,140,140,140,140,150,LDPE HMI,
6505,BA12615E,31-Mar-25,PLEXCO, 260.04 , 248.77 , 47.69 ,1360AM-1365AM,STD,5,5,450,40/40,,,150,150,140,140,140,150,150,150,150,210,220,LDPE HMI,HINDI MA RUN NG MAAYOS OVERFLOW SA FEEDER/ MASYADO MALUTONG ANG STRAND/ 0000 CHANGE FEED RATE /CHANGE RPM
6506,GA3538E,31-Mar-25,ZELLER(CORR), 65.73 , 64.20 , 55.03 ,1535AM-1536AM,STD,5,12,380,40/40,,,180,180,180,180,180,180,180,180,180,200,200,PP,
6507,KA6414E,  ,H&E, 56.52 , 55.90 , 51.60 ,1539AM-1540AM,STD,5,20,380,40/40,,,180,180,180,180,180,180,180,180,180,200,180,PP,
6508,KA9077E,31-Mar-25,H&E, 50.35 , 53.80 , 53.80 ,1537AM-1538AM,STD,5,15,380,40/40,,,180,180,180,180,180,180,180,180,180,200,180,PP,
6509,GA16415E,1-Apr-25,METRO CONTAINER, 760.00 , 754.33 , 83.78 ,1624AM-1639AM,STD,8,10,400,40/40,,150,150,160,160,160,160,160,160,160,170,170,170,LDPE HMI, 
6510,YA12128E,1-Apr-25,21ST," 1,024.72 ", 974.00 , 38.72 ,1349AM-1377AM,STD,8,3.5,120,40/40,,120,120,110,110,110,110,110,110,110,110,120,120,LDPE HMI,VACUUM ON / OVERFLOW ON FEEDER /RPM/F.RATE/MAHINA ANG VACUUM KAYA NAG PUPUTOL
6511,RA9825E,1-Apr-25,SMYPC," 5,000.00 "," 4,902.10 ", 79.06 ,1434AM-1533AM,STD,5,90,380,40/40,,,150,150,160,160,160,160,170,170,170,170,170,LDPE HMI,CHANGE RPM/CHANGE F.RATE/OVERISIZE PR/HR=55/ DI MA RUN PAG MABILIS ANG SPEED/PROD. STOP NAGPALIT NG FUSE HOLDER.
6512,RA9825E,1-Apr-25,SMYP(TRIAL0, 100.00 , 98.00 , 78.40 ,1366AM-1367AM,STD,5,90,380,40/40,,,150,150,160,160,160,160,170,170,170,170,170,LDPE HMI,
6513,VA4086E,1-Apr-25,IN HOUSE, 600.00 , 588.02 , 56.00 ,1383AM-1406AM,STD,5,12,350,40/40,,,160,160,160,160,160,170,170,170,170,170,170,LDPE HMI,VACUUM ON 
6514,WA3827E,2-Apr-25,IN HOUSE," 1,100.00 "," 1,084.00 ", 54.20 ,1378AM-1645AM,STD,3,7.8,25,40/40,,,,,,,180,160,150,180,180,180,200,HDPE HMI,CHANGE SCREEN/PRDO. STOP-SHUT OFF PROCEED TO MC#5/CHANGE F.RATE/RPM OVERFLOW ON VACUUM VENT FORT
6515,GA5330E,2-Apr-25,EASTERN, 57.70 , 55.68 , 66.82 ,7142AL-7143AL,STD,8,10,400,40/40,,,150,150,160,160,160,160,160,170,170,170,170,LDPE HMI,
6516,MA4737E,2-Apr-25,GENSTAR, 158.40 , 146.89 , 29.38 ,1618AM-1623AM,STD,8,4.1,430,40/40,,150,150,160,160,160,160,170,170,180,180,200,200,LDPE HMI,OVERFLOW ON FEEDER/ CHANGE FEED RATE / RPM
6517,GA1225E,3-Apr-25,SMYPC," 3,600.00 "," 3,577.60 ", 88.44 ,1541AM-1612AM,STD,8,8.5,400,40/40,,160,160,160,160,160,160,170,170,170,170,170,170,LDPE HMI,0600-0800 CLEANING TIME
6518,OA8984E,4-Apr-25,SMYPC, 60.00 , 58.80 , 21.38 ,1407AM-1408AM,STD,1,80,380,40/40,,,,140,140,150,150,150,150,150,150,140,120,LDPE HMI,
6519,TA11781E,4-Apr-25,SMYPC, 210.55 , 205.80 , 23.30 ,1789AM-1793AM,STD,1,80,400,40/40,,,,170,170,170,160,160,160,160,160,170,170,LDPE HMI,
6520,GA4921E,4-Apr-25,EVEREST, 285.22 , 283.22 , 83.65 ,1901AM-1906AM,STD,8,10,380,40/40,,160,160,160,160,160,160,170,170,180,180,180,180,LDPE HMI,LMI WITH DIESEL
6521,GA3538E,4-Apr-25,ZELLER, 50.00 , 49.32 , 21.14 ,1646AM-1647AM,STD,1,80,400,40/40,,,,180,180,180,180,180,180,180,180,200,180,PP,
6522,RA11649E,5-Apr-25,MILLERS, 58.60 , 55.30 , 44.24 ,7466AL-7467AL,STD,5,7.5,200,60/60,,,175,175,175,175,175,175,175,175,175,195,175,PP,VACUUM ON LESS 5ºC/ RE-EXTRUDE
6523,BA16119E,5-Apr-25,GLOBE PACK, 53.00 , 51.50 , 14.37 ,1077AM,STD,1,45,380,40/40,,,,140,140,150,150,150,150,150,150,180,180,LDPE HMI,DI PO MAITAKBO NG MAAYOS UMAAPAW PO SA FEEDER POPRT CHANGE RPM/F.RATE ZONE 1-180 ZONE 2-180
6524,RA12739E,5-Apr-25,SMYPC," 4,938.87 "," 4,560.00 ", 79.21 ,1648AM-1747AM,STD,5,20,380,40/40,,,160,160,160,160,160,160,170,170,170,170,170,LDPE HMI,
6525,SA11780E,5-Apr-25,SMYPC, 314.85 , 308.70 , 22.59 ,1794AM-1800AM,STD,1,80,380,40/40,,,150,150,150,150,150,150,140,140,110,110,120,LDPE HMI,
6526,YA16164E,5-Apr-25,EVEREST," 1,050.00 "," 1,032.00 ", 69.81 ,1907AM-1927AM,STD,8,9,300,40/40,,150,150,160,160,160,160,160,160,170,170,170,170,LDPE HMI,VACUUM ON NAGPUPUTOL PAG MABILIS F.RATE /RPM
6527,YA6053E,6-Apr-25,EVEREST," 1,000.00 ", 993.45 , 77.92 ,1933AM-1952AM,STD,8,11,400,40/40,,150,150,160,160,160,160,170,170,170,170,170,170,LDPE HMI,
6528,GA8074E,7-Apr-25,GLOBAL KONTEINER, 105.00 , 103.80 , 22.24 ,2046AM-2047AM,STD,1,80,380,40/40,,,,140,140,150,150,150,150,150,150,140,120,LDPE HMI,
6529,YA12128E,7-Apr-25,21ST, 85.00 , 83.81 , 45.71 ,2049AM-2050AM,STD,8,4.5,125,40/40,,120,120,110,110,110,110,110,110,120,120,120,120,LDPE HMI,
6530,DA16760E,7-Apr-25,PHIL-TOP, 255.00 , 252.66 , 84.22 ,1953AM-1957AM,STD,8,10,300,40/40,,150,150,150,150,160,160,160,160,170,170,170,170,LDPE HMI,
6531,WA3827E,7-Apr-25,IN HOUSE (RE-EXT), 100.00 , 100.00 , 75.00 ,2048AM,STD,3,8.5,28,40/40,,,,,180,160,160,160,170,170,170,170,180,HDPE HMI,
6532,DA15568E,8-Apr-25,PHIL-TOP," 1,015.00 "," 1,005.61 ", 84.39 ,2258AM-2278AM,STD,8,10,300,40/40,,150,150,150,150,150,160,160,160,170,170,170,170,LDPE HMI,
6533,GA4254E,8-Apr-25,INCON, 210.62 , 208.00 , 25.21 ,2038AM-2045AM,STD,1,80,380,40/40,,,,180,180,180,185,180,180,185,180,200,180,PP,
6534,KA6414E,8-Apr-25,H&E (CORR), 58.23 , 57.85 , 22.39 ,2057AM-2058AM,STD,1,80,400,40/40,,,180,180,180,180,175,180,180,180,180,200,180,PP,
6535,OA14302E,8-Apr-25,INCON (CORR), 54.58 , 53.37 , 25.62 ,2051AM,STD,1,90,400,40/40,,,140,140,150,150,150,150,150,150,150,140,120,LDPE HMI,
6536,OA8984E,8-Apr-25,EVEREST (CORR), 27.57 , 27.42 , 23.50 ,2209AM,STD,1,80,400,40/40,,,140,140,150,150,150,150,150,150,150,140,120,LDPE HMI,
6537,GA1225E,8-Apr-25,SMYPC," 5,000.00 "," 4,950.00 ", 88.00 ,1801AM-1900AM,STD,8,8.5,390,40/40,,170,170,160,160,160,160,160,170,170,170,180,180,LDPE HMI,
6538,VA4869E,9-Apr-25,EVEREST, 250.04 , 246.45 , 65.72 ,1928AM-1932AM,STD,5,8.5,350,40/40,,,140,140,140,150,150,150,150,150,150,150,150,LDPE HMI,
6539,BA13652E,9-Apr-25,PRESTIGE, 80.76 , 78.90 , 24.28 ,2210AM-2212AM,STD,1,80,380,40/40,,,,180,180,180,180,180,180,180,180,200,180,PP,
6540,BA7861E,9-Apr-25,SMYPC," 2,030.00 "," 1,998.20 ", 64.45 ,1748AM-1788AM,STD,5,100,380,40/40,,,160,160,160,170,170,170,180,180,180,200,200,LDPE HMI,0800- CHANGE SETTING/RPM 410 F.RATE-80-100 FEEDER OVERFLOW
6541,VA13514E,9-Apr-25,PRESTIGE, 80.76 , 78.14 , 21.81 ,2228AM-2230AM,STD,1,80,400,40/40,,,180,180,180,180,180,180,180,180,180,200,180,PP,
6542,OA16199E,9-Apr-25,INCON, 209.78 , 207.00 , 22.18 ,2052AM-2056AM,STD,1,80,400,40/40,,,140,140,150,150,150,150,150,150,150,140,120,LDPE HMI,UMAAPAW PO SA FEEDER  PORT LUMALAKI LUMILIIT ANG STRAND VACUUM ON
6543,IA13614E,10-Apr-25,PRESTIGE, 80.75 , 78.35 , 24.11 ,2205AM-2207AM,STD,1,80,400,40/40,,,180,180,180,180,180,180,180,180,180,200,180,PP,
6544,WA3827E,10-Apr-25,IN HOUSE," 1,250.00 "," 1,240.30 ", 53.73 ,2187AM-2199AM,STD,3,7.5,24,40/40,,,,,,,180,160,170,180,200,200,200,HDPE HMI,1235 CHANGE SETTING/ VACUUM & VENT OVEERFLOW/RPM/F.RATE/0700 MC#3 SHUT OFF PROCEED TO MC#5
6545,BA14304E,10-Apr-25,PHIL-TOP, 255.00 , 252.80 , 75.84 ,1958AM-1962AM,STD,5,70,320,40/40,,,150,150,150,150,160,160,160,170,170,170,170,LDPE HMI,
6546,KA14303E,10-Apr-25,PHIL-TOP, 255.00 , 249.77 , 68.12 ,1968AM-1972AM,STD,5,30,380,40/40,,,150,150,160,160,170,170,170,170,170,170,170,LDPE HMI,CHANGE FEED RATE/ OVERFLOW ON FEEDER PORT/ RPM
6547,RA7886E,10-Apr-25,EASTERN, 56.00 , 55.10 , 22.04 ,2185AM-2186AM,STD,1,80,400,40/40,,,,140,1440,150,150,150,150,150,150,140,120,LDPE HMI,
6548,RA9825E,11-Apr-25,SMYPC," 5,045.00 "," 4,983.00 ", 79.09 ,2084AM-2184AM,STD,5,10,380,40/40,,,150,150,160,160,160,170,170,170,170,170,180,LDPE HMI,1100 PROD STOP WAITING FOR Q.C. RESPONSE / 1200 PROD RESUME
6549,GA3538E,11-Apr-25,ZELLER(CORR), 51.60 , 51.00 , 51.00 ,2296AM-2297AM,STD,8,11,220,40/40,,180,180,180,180,180,180,180,180,180,180,200,180,PP,
6550,GA6607E,11-Apr-25,H&E, 55.55 , 54.84 , 50.62 ,2294AM-2295AM,STD,8,9,280,40/40,,180,180,180,180,180,180,180,180,180,180,200,180,PP,
6551,WA2677E,11-Apr-25,ALLIED, 100.00 , 92.28 , 33.55 ,7469AL,STD,3,6.5,18,60/60,,,,,,,220,220,220,220,220,220,220,PET,VACUUM ON
6552,GA3933E,11-Apr-25,MOLDEX, 336.38 , 331.60 , 51.02 ,2528AM-2540AM,STD,8,85,320,40/40,,180,180,180,180,180,180,180,180,180,180,200,180,PP,VACUUM ON
6553,GA6246E,11-Apr-25,PLASTIMER, 200.00 , 197.40 , 49.35 ,2486AM-2493AM,STD,8,9,250,40/40,,180,180,180,180,180,180,180,180,180,180,200,180,PP,VACUUM ON/ NAKULAY SA TUBIG / LMI WITH DIESEL
6554,YA13953E,12-Apr-25,IN HOUSE ( CORR), 56.71 , 56.48 , 67.78 ,2216AM-2217AM,STD,8,9,360,40/40,,160,160,160,160,160,160,170,170,170,170,170,170,LDPE HMI,KUMUKULAY SA TUBIG
6555,WA16245E,12-Apr-25,ALLIED, 425.00 , 411.38 , 72.60 ,2201AM-2204AM,STD,3,10.5,35,40/40,,,,,,,150,150,150,150,150,140,120,,
6556,WA16245E,12-Apr-25,ALLIED ( TRIAL), 100.00 , 100.00 , 60.00 ,2200AM,STD,3,10.5,35,40/40,,,,,,,150,150,150,150,140,140,150,LDPE HMI,
6557,GA6246E,12-Apr-25,PLASTIMER(CORR), 198.28 , 196.72 , 50.23 ,2499AM-2506AM,STD,8,9,250,40/40,,1480,180,180,180,180,180,180,180,180,180,200,180,PP,LMI WITH DIESEL
6558,YA5124E,12-Apr-25,EVERGOOD, 500.00 , 496.28 , 74.44 ,2242AM-2251AM,STD,8,12.8,420,40/40,,,160,160,160,160,160,160,170,170,170,170,170,LDPE HMI,LMI WITH DIESEL
6559,YA16164E,12-Apr-25,EVEREST," 1,225.00 "," 1,216.80 ", 71.93 ,2059AM-2083AM,STD,8,10,300,40/40,,150,150,150,150,160,160,160,160,170,170,170,170,LDPE HMI,
6560,YA13953E,12-Apr-25,IN HOUSE, 154.00 , 152.00 , 65.14 ,2213AM-2215AM,STD,8,12,300,40/40,,150,150,150,150,150,160,160,160,170,170,170,170,LDPE HMI,NA KULAY SA TUBIG
6561,YA4584E,12-Apr-25,MGQ ( RE-EXTRUDE), 100.00 , 99.35 , 85.16 ,2548AM,STD,8,10,300,60/60,,150,150,150,150,150,150,150,150,150,160,160,160,LDPE HMI,
6562,KA15913E,12-Apr-25,EVEREST, 260.50 , 257.70 , 25.77 ,2218AM-2227AM,STD,1,80,350,40/40,,,,180,180,180,180,180,180,180,180,200,180,PP,
6563,RA2508E,14-Apr-25,EVERGOOD, 505.00 , 497.86 , 64.94 ,2231AM-2241AM,STD,5,16,380,40/40,,,170,170,160,160,160,170,170,180,180,180,180,LDPE HMI,
6564,IA13614E,14-Apr-25,PRESTIGE (CORR), 80.45 , 78.90 , 24.28 ,2497AM-2498AM,STD,1,100,400,40/40,,,,180,180,180,180,180,180,180,180,200,180,PP,2200 SHUT OFF/ SHIFT TO EXTRUDER #8
6565,WA3827E,14-Apr-25,IN HOUSE," 1,300.00 "," 1,272.47 ", 42.06 ,2281AM-2293AM,STD,3,6.5,24,40/40,,,,,,,180,180,160,160,180,200,200,HDPE HMI,"OVERFLOW ON VENT VACUUM PORT/ F,RATE/RPM"
6566,KA6414E,14-Apr-25,H&E (CORR), 62.32 , 61.88 , 24.75 ,2495AM-2496AM,STD,1,80,40,40/40,,,,180,180,180,180,180,180,180,180,200,180,PP,
6567,DA16760E,14-Apr-25,PHIL-TOP, 56.70 , 56.30 , 67.56 ,2546AM-2547AM,STD,8,10,350,40/40,,150,150,150,150,160,160,160,160,170,170,170,170,LDPE HMI,
6568,WA15190E,15-Apr-25,NMH," 6,500.00 "," 6,371.36 ", 73.10 ,1973AM-2037AM,STD,3,9,38,60/60,,,,,,,180,180,180,180,180,200,180,PP,4-14-25 PROD. CUT
6569,TA16761E,15-Apr-25,PHIL-TOP, 134.43 , 133.23 , 22.21 ,2525AM-2527AM,STD,1,80,400,40/40,,,,150,150,150,150,150,150,150,150,150,150,LDPE HMI,2000 SHUT OFF/SHIFT TO EXT.#8/ 
6570,RA12739E,15-Apr-25,SMYPC," 4,000.00 "," 3,939.88 ", 68.98 ,2406AM-2485AM,STD,5,10,380,40/40,,,170,170,170,170,170,170,170,170,170,180,180,LDPE HMI,PROD.CUT TO  RA12739E TRIAL /NO PURGING/2406AM-(1-20)NO ENDORSE
6571,GA1225E,15-Apr-25,SMYPC," 5,200.00 "," 5,155.13 ", 88.34 ,2298AM-2401AM,STD,8,8.5,380,40/40,,,170,170,160,160,160,160,170,170,170,180,180,LDPE HMI,
6572,VA15501E,15-Apr-25,PLEXCO, 259.10 , 199.80 , 68.50 ,2541AM-2545AM,STD,5,14,380,40/40,,,150,150,160,160,160,170,170,170,170,170,180,LDPE HMI,
6573,VA16737E,15-Apr-25,EVEREST, 262.25 , 255.29 , 66.60 ,2252AM-2257AM,STD,5,90,380,40/40,,,160,160,160,170,170,170,170,170,180,180,180,LDPE HMI,
6574,VA4869E,16-Apr-25,EVEREST, 254.16 , 251.10 , 70.07 ,2624AM-2628AM,STD,5,20,380,40/40,,,150,150,160,160,160,160,160,170,170,170,170,LDPE HMI,
6575,IA9912E,16-Apr-25,EVERGOOD, 261.84 , 258.77 , 77.63 ,2552AM-2557AM,STD,5,6.5,400,40/40,,,150,150,160,160,160,160,170,170,170,170,170,LDPE HMI,
6576,IA16887E,16-Apr-25,PHIL-TOP, 635.00 , 627.23 , 64.33 ,2512AM-2524AM,STD,5,20,380,40/40,,,150,150,160,160,160,170,170,170,170,170,170,LDPE HMI,
6577,GA6246E,17-Apr-25,PLASTIMER (CORR), 350.00 , 347.50 , 59.57 ,2818AM-2819AM,STD,8,10,300,40/40,,180,180,180,180,180,180,180,180,180,180,200,180,PP,KUMUKULAY SA TUBIG
6578,KA2871E,18-Apr-25,EVEREST," 2,260.00 "," 2,232.65 ", 91.12 ,2572AM-2617AM,STD,8,12,400,40/40,,150,150,150,150,160,160,160,160,170,170,170,170,LDPE HMI,HEAT UP 0900 SHUT OFF/ SHIFT TO EXT#5
6579,UA8910E,18-Apr-25,STARKSON, 125.00 , 120.15 , 60.08 ,2508AM,STD,3,7.5,16,60/60,,,,,,,150,140,130,130,140,150,150,LDPE HMI,VACUUM ON/ F.RATE/ RPM / SHUT OFF PROCEED TO MC#5
6580,GA6246E,21-Apr-25,PLASTIMER, 50.00 , 48.15 , 24.08 ,2826AM,STD,1,100,400,40/40,,,,180,180,180,180,180,180,180,180,200,180,PP,1700 SHUT OFF
6581,IA5758E,21-Apr-25,EVEREST, 885.00 , 864.31 , 70.58 ,2670AM-2687AM,STD,5,40,380,60/60,,,150,150,160,160,160,170,170,170,170,170,170,LDPE HMI,
6582,VA4086E,21-Apr-25,EASTERN, 225.00 , 218.93 , 63.52 ,2563AM-2571AM,STD,5,10,380,40/40,,,150,150,160,160,170,170,170,170,170,170,170,LDPE HMI,
6583,RA12739E,21-Apr-25,SMYPC (TRIAL), 200.00 , 198.00 , 76.65 ,2402AM-2405AM,STD,5,10,380,40/40,,,150,150,160,160,160,170,170,170,170,170,170,LDPE HMI,
6584,WA11678E,21-Apr-25,INCON, 719.89 , 710.46 , 74.13 ,2635AM-2641AM,STD,3,9,25,40/40,,,,,,,150,130,130,130,140,140,150,LDPE HMI,1600 CHANGE SETTING/VACUUM OVERFLOW/CHANGE F.RATE/CHANGE RPM
6585,WA16245E,21-Apr-25,INCON, 510.00 , 502.65 , 97.25 ,2665AM-2669AM,STD,3,12.5,32,40/40,,,,160,160,160,160,160,170,170,170,170,170,LDPE HMI,CHANGE SETTING  MALUTONG ANG STRAND/ VACUUM OVERFLOW DI MABILISANG PANGET PAG MABILIS ANG SPEED/ CHANGE RPM/ CHANGE F.RATE HINDI BUMABAGSAK ANG COMPOUND
6586,YA5124E,21-Apr-25,EVERGOOD, 750.00 , 743.00 , 74.30 ,2648AM-2662AM,STD,8,12,420,40/40,,,160,160,150,150,150,160,160,160,170,170,170,LDPE HMI,LMI WITH DIESEL
6587,KA6414E,21-Apr-25,H&E, 56.00 , 55.42 , 23.75 ,2663AM-2664AM,STD,1,100,300,40/40,,,,1080,180,180,180,180,180,180,180,200,180,PP,
6588,YA16164E,22-Apr-25,EVEREST," 2,275.00 "," 2,264.00 ", 75.46 ,2688AM-2733AM,STD,8,10,260,40/40,,150,150,150,150,150,160,160,160,160,170,170,170,LDPE HMI,VACUUM ON
6589,WA3827E,22-Apr-25,IN HOUSE, 500.00 , 490.20 , 52.52 ,2558AM-2562AM,STD,3,8,25,40/40,,,,,,,200,180,180,180,180,200,180,HDPE HMI,CHANGE F.RATE/RPM/ OVERFLOW ON VACUUM VENT FORT
6590,WA6365E,22-Apr-25,ARCANE, 440.45 , 425.00 , 60.00 ,2642AM-2645AM,STD,3,8.5,20,60/60,,,,,,,150,150,130,130,140,140,150,LDPE HMI,VACUUM OVERFLOW/VENT OVER FLOW/ADJUSTING SETTING MALUTONG ANG STRAND
6591,WA15135E,22-Apr-25,ARCANE, 593.62 , 576.87 , 67.87 ,2629AM-2634AM,STD,3,9.3,35,60/60,,,,,,,150,150,130,130,120,120,150,LDPE HMI,
6592,BA14456E,22-Apr-25,INCON, 310.00 , 304.51 , 71.65 ,2807AM-2813AM,STD,5,20,380,40/40,,,150,150,160,160,160,170,170,170,170,170,170,LDPE HMI,
6593,BA9910E,22-Apr-25,EVEREST(TRIAL), 35.50 , 35.00 , 70.00 ,2511AM,STD,5,70,300,40/40,,,150,150,160,160,160,160,170,170,170,170,170,LDPE HMI,
6594,BA9910E,22-Apr-25,EVEREST, 225.00 , 222.17 , 68.54 ,2618AM-2622AM,STD,5,10,30,40/40,,,150,150,160,160,160,170,170,170,170,170,170,LDPE HMI,
6595,BA4756E,22-Apr-25,EVERGOOD, 57.87 , 250.00 , 78.95 ,2797AM-2802AM,STD,5,80,380,40/40,,,150,150,160,160,170,170,170,170,170,170,170,LDPE HMI,
6596,OA7922E,22-Apr-25,GILVAN, 56.20 , 54.91 , 50.69 ,2646AM-2647AM,STD,8,9,350,40/40,,160,160,180,180,180,180,180,180,180,180,180,180,HDPE HMI,LUMALAKI LUMILIIT ANG STRAND
6597,MA11346E,22-Apr-25,GILVAN, 56.50 , 55.51 , 47.58 ,2509AM-2510AM,STD,8,10,400,40/40,,150,150,150,150,160,160,160,160,160,170,170,170,LDPE HMI,
6598,MA7758E,23-Apr-25,CYBERMANN, 100.00 , 99.39 , 47.71 ,2868AM-2871AM,STD,8,9,300,40/40,,180,180,180,180,180,180,180,180,180,180,\,200,PP,SHUT OFF AND B-TIME
6599,YA12705E,23-Apr-25,PLEXCO, 50.61 , 50.00 , 66.67 ,2867AM,STD,8,10,380,40/40,,150,150,160,160,160,160,160,160,170,170,170,170,LDPE HMI,
6600,WA15190E,23-Apr-25,NMH," 6,250.00 "," 3,325.00 ", 73.56 ,2734AM-2796AM,STD,3,8.6,38,60/60,,,,,,,180,180,180,180,180,200,180,PP,10:10 WA15190E PROD CUT PROCEED TO WA16299E/ 2 HRS STANDBYE RELIEVER FOR B-TIME MC#9
6601,IA1770E,23-Apr-25,EVERBRIGHT, 824.32 , 806.65 , 47.45 ,2834AM-2866AM,STD,5,10,340,60/60,,,160,150,160,160,160,160,160,160,160,160,160,LDPE HMI,VACUUM ON/ VACUUM OVERFLOW/ FEEDER OVERFLOW
6602,VA4869E,23-Apr-25,EVEREST (CORR), 251.80 , 247.09 , 68.96 ,2898AM-2902AM,STD,5,80,380,40/40,,,150,150,160,160,160,170,170,170,170,170,170,LDPE HMI,0830-0910 WAITING FOR COMPOUNDED
6603,CA17279E,23-Apr-25,EVERGOOD, 107.37 , 103.40 , 51.70 ,2803AM-2806AM,STD,5,15,300,40/40,,,180,180,180,180,180,180,180,180,180,200,180,PP,
6604,RA17528E,24-Apr-25,JALBY PLASTIC," 1,274.32 "," 1,257.90 ", 76.24 ,2872AM-2897AM,STD,5,10,380,40/40,,,150,150,160,160,160,170,170,170,170,170,170,LDPE HMI,
6605,WA15229E,24-Apr-25,DYNAMICCAPS," 2,900.00 "," 2,850.00 ", 100.70 ,2820AM-2825AM,STD,9,25,380,40/40,,150,150,150,150,150,150,160,160,160,160,160,,RUBBER,HEAT UP 2140&B-TIME / START FOR PURGE 2240-0040 RUN 20 KGS LDPE FOR BLACK SPOT
6606,RA12706E,24-Apr-25,PLEXCO, 259.71 , 256.65 , 70.00 ,2828AM-2833AM,STD,5,80,380,40/40,,,150,150,160,160,160,170,170,170,170,170,170,LDPE HMI,FEEDER OVERFLOW/  CHANGE FEEDRATE 150-180
6607,IA5758E,25-Apr-25,EVEREST, 615.00 , 610.33 , 73.68 ,2921AM-2933AM,STD,5,100,380,60/60,,,150,150,150,160,160,160,160,170,170,170,170,LDPE HMI,
6608,WA15192E,25-Apr-25,STARKSON," 1,250.00 "," 1,224.16 ", 74.57 ,2939AM-2951AM,STD,3,8.5,38,40/40,,,,,,,180,180,180,180,180,200,180,PP,2 HRS STANDBY RELIEVER FOR BREAKTIME MC#9
6609,WA16299E,25-Apr-25,SANICON, 112.00 , 108.95 , 70.29 ,2903AM,STD,3,7,18,40/40,,,,,,,150,130,130,120,140,140,150,LDPE HMI,VACUUM & VENT OVERFLOW/ FEED RATE CHANGE 8.5 -7/ RPM CHANGE 30-18
6610,BA12556E,25-Apr-25,PACKAGE WORLD," 5,300.00 "," 5,171.50 ", 98.50 ,2904AM-2914AM,STD,9,25,380,60/60,,150,150,150,150,150,150,150,150,160,160,160,160,LDPE HMI,15 KGS LDPE RUN FOR BLACK SPOT
6611,IA5758E,25-Apr-25,EVEREST(TUMB), 250.00 , 245.00 , 73.50 ,2920AM,STD,5,80,380,60/60,,,150,150,160,160,160,170,170,170,170,170,170,LDPE HMI,
6612,WA17031E,26-Apr-25,METRO CONTAINER, 515.60 , 507.22 , 84.54 ,2934AM-2938AM,STD,3,80,380,40/40,,,,,,,180,180,180,180,180,200,180,PP,
6613,WA15190E,26-Apr-25,NMH(CONT.)," 2,950.00 "," 6,132.65 ", 75.07 ,2767AM-2796AM,STD,3,8.6,38,60/60,,,,,,,180,180,180,180,180,200,180,PP,1ST FORM 3325-PROD.CUT
